,Ath Bilbao,Ath Madrid,Barcelona,La Coruna,Osasuna,Oviedo,Santander,Tenerife,Valladolid,Zaragoza,Albacete,Celta,Lerida,Logrones,Real Madrid,Sevilla,Sociedad,Sp Gijon,Valencia,Vallecano,,Compostela,Espanol,Betis,Merida,Salamanca,Hercules,Extremadura,Mallorca,Alaves,Villareal,Malaga,Numancia,Las Palmas,Villarreal,Recreativo,Murcia,Getafe,Levante,Cadiz,Gimnastic,Almeria,Xerez,Granada,Elche,Eibar,Cordoba,Leganes,Girona
0,0.9705060133554639,1.044937859867597,0.7599356429324139,0.46892277847234737,1.0483139034713311,0.9238004967505037,0.7119498824244294,1.0099485595820747,1.096304721643453,1.141419812826168,0.4516728971907244,0.9419547921850999,0.27822907411010794,0.2778330682983072,1.0128693892974416,0.7585314084633787,0.9853035226591085,0.7215269227430634,0.9395471823251983,0.9143837472883202,3.892319570205307e-24,0.9905643345928304,0.9104208317985327,0.7335952731416799,0.8365431700772343,0.47928797584602256,1.007271042691638,0.19873017556794184,0.6160363280994205,0.8956362811685276,0.7605007762616096,0.796409861931751,-0.5177865409026411,0.71775729646254,0.82063961932116,0.5699394131974129,-0.6931247150745713,0.8720390776251417,-0.06015275898532179,0.5416266199404549,-0.1035690020249724,0.3589405310801782,0.3982873504885779,0.6534522142287529,0.7913805115711138,0.9142145403351001,-0.5560018960898334,0.8203812235401323,0.4006843279672953
1,-0.02196947838689624,-0.1629938800770006,-0.9004362637986463,0.2719878888990207,-0.5115365549752902,0.4789066389805975,0.7518029649933952,-0.030860744383962982,-0.4137864295385491,-0.015538678026847429,0.6823316374524987,-0.0640552253149382,-0.5234767061381758,-0.8702100219724267,-0.3933252511504278,-0.8303287537062959,-0.07705713839872093,-0.3258080501451086,-0.7501579183632141,-0.03731113319463192,-1.2526528788785422e-22,0.5068566860891786,0.012380604727781592,0.6309412092993365,0.24233727162496224,0.9913617729626741,-0.6105819763169837,0.933463044830742,1.0309387087858972,0.6713495746817709,0.25469750580965267,0.49674916156879917,1.1956046031893044,0.37366858615345544,0.012499966273826227,-0.15266796056579393,-0.705841106407361,-0.06295241111361384,0.8387830650890529,0.9194661927049371,1.0865905956487285,0.9634596211809819,0.885291536587926,-0.47759966645073165,0.3819652185360325,-0.032392127848014304,1.1329229875252789,-0.7454604016585903,0.5432985727102173
2,-0.41596184052249685,0.4787617875814605,0.43736169454028245,-0.9294856536140282,0.04444592622361015,0.3579269527015707,-0.44407230984617807,0.18594104506472345,0.011992946252349188,-0.4056784623834886,-0.9357415942984088,-0.761852859958631,-0.41779120384817764,-0.13412231265810134,0.18508383402379766,0.1578117963673301,-0.68995488294171,-0.3911807525605747,-0.09440607747396994,0.5268244691072065,-1.6127593637856768e-22,-0.2366605633723913,0.22202390041734396,0.758719280944233,-0.9293156774174438,-0.1427692365721271,0.2608914988948647,0.8237249708140617,-0.36444027831042963,0.4877670197918778,-0.17943624978479186,-0.826314966539628,0.12532895651228781,0.8939769535608484,0.8840481343570977,0.1835034757966563,-0.8859254244731771,0.844480570225859,0.7066066198375403,-0.5333926738608993,-0.04487956921488174,0.7717239807079798,-0.7492492994372463,-0.9128645726546709,-0.9270965917582563,0.2910626082347913,-0.44862859504958674,0.3132246768295611,0.9718157916811477
3,-0.4533516289087331,-0.45320403261034886,-0.513783763579331,0.42931727688057497,-0.06970805075987772,0.558523640838903,-0.01952566476843173,-0.06337415429415909,-0.0885536684492074,0.3040841981426862,0.13132453110714717,-0.05547932479501541,-0.6087826068005839,0.48937116237109674,-0.3130104141895019,-0.32373774761052215,-0.11731883012325955,1.1164162660177332,0.03859138463228136,0.2873547766305684,5.401157517945995e-21,-0.4897575257996267,0.22001916755562353,0.1444713001609176,-0.2525761886442121,-0.9305429685590532,0.15777828343091424,0.4854755243827645,-0.5352004927608257,-0.3875246244649127,0.28785700831365385,-0.3826165019440431,0.3065538321773495,-0.5033457133079917,-0.38139320738931004,1.5344319891907117,0.04842657154485735,0.11364778382917023,0.2486945939058994,-0.08584316087334078,-0.281788628387836,0.4776374204623987,0.24414883298636908,0.4388747439975389,0.273497705201619,0.7621422644205726,0.5313573889311675,0.20311336882236697,0.040818514323455894
4,-0.3650014607682201,0.09688250458025596,0.37798830927305677,0.6771798330737174,0.49937087586627754,0.21112247901125739,-0.7485014889028232,-0.6225527181363386,0.6668469536867412,-0.07472929036466507,0.3919458567754997,0.2207018217257321,0.5862571758872502,0.27854453803731255,0.34256486482459775,-0.13502564308476803,0.06853328980614812,-0.19197326263363573,0.24460252109380584,0.14381715189826336,-2.404543629178716e-19,0.11552058068441248,-0.08103917155589853,-0.14037713774126392,-0.4924750565529877,-0.05141204099398475,0.32414082496765695,0.7317476846475783,0.3091884349619281,-0.21573965184834515,0.33091434136298753,-0.4374408752622725,0.13333698155138082,-0.29326276604480456,-0.4339248102988373,-0.5090993258385699,0.2032259611945313,-0.40545407335672556,1.1902714863503916,0.11804853899823178,0.7070534123140422,0.27496649559159553,-0.12419817348355096,0.3116558166690299,-0.24816522692143803,-0.49669986636513813,-0.0423317804648134,0.4768194369523216,-0.26021185441098726
5,0.058620893177593725,0.21557085580516974,-0.17769262572375005,-0.4190635170553304,-0.03963649881234488,-0.36287933024176483,0.29945223371469004,0.13174780373970735,0.11360255178385571,-0.011654629447931657,0.5139764905583045,-0.04532413917560671,0.05026939467285256,1.1855729451440977,0.11146295295851283,0.379106246906074,0.19912902909247043,-0.15275614069310708,-0.4054785767226008,0.5438970606726918,3.4993148928815102e-19,0.24685149562987638,-0.5241689561326918,0.07200591774575207,0.19833305361027045,-0.44938615597909,-0.19108012009997755,0.47884090504741045,-0.27449363939176197,-0.029548581030678974,0.7795821924915594,0.042046798674786307,0.03534967964432576,-0.25724051118877234,0.24512248095219855,-0.30357892606852327,0.41137384719998715,0.1355954960644895,0.45524214889247105,-0.17338766284690973,-0.8767577214757012,-0.03847835865462553,0.4990180635825648,-0.6432323703971627,0.2637615593472182,-0.6518894992866753,0.03927655060348811,-0.5209790387810476,0.43156696539363104
6,-0.3198063927254418,-0.13056819913892842,-0.3438160486948244,-0.46229437310884913,0.02603584128947285,0.4348239184166729,0.3056159924350093,-0.1385806616950377,-0.052924438798260566,0.12433546164568629,0.285081434181636,-0.13457126596461477,-0.14887077175264957,-0.10565101603909922,-0.1792142133978007,-0.5090425262372787,-0.26382049641867433,0.37902623048702205,-0.047861625415758544,0.9617785670615924,1.4716547723701774e-19,0.15133373881305862,0.7999800265970834,-0.041356322104002245,-0.1981933216261605,0.027869722324320525,0.019122835713851268,-0.32030031309333756,0.2356209623313675,0.263773727381923,0.869783808562436,0.27087748499840625,0.253043700111192,0.32046632741478887,-0.42057106804364003,-0.5144869224448027,0.21590195010464674,-0.31064851603802474,-0.1653848105303819,0.2208193788015993,-0.4254093766836319,-0.8076198996501223,-0.6833446396836629,-0.0908547772773362,-0.6636906294524599,-0.11559010182795298,0.11934201865199809,0.46912751365599986,-0.16658710837030946
7,-0.2821147117701528,-0.21988855160286894,0.40208948319716525,-0.13012650907880552,-0.24108946521924113,-0.03265493052223104,0.31834603808801665,-0.21116766762214798,-0.38063780695460747,-0.31113176912584745,0.04159475018287893,-0.2769945046702735,-0.26946573563292436,0.2694120869333142,-0.18984618589647748,0.10675321014188592,-0.6026858754493577,0.4530671255700529,0.33742053537061545,0.006290687597876319,-8.993436032383999e-19,0.512938101488042,-0.7045738458013814,0.44482550381560565,-0.3110025926455931,0.23666809960157278,-0.09022431619662998,-0.1163681349380918,0.6477890264082058,0.7124964059887301,-0.050721063129740486,-0.26467243916069066,-0.7017032491387789,-0.5839788216330818,-0.2364210131126412,0.13245883462665917,-0.06006148067141132,-0.12232643905275607,-0.17123071777310683,0.5375616123227656,-0.20283538793376985,0.1631893200034436,0.2246308380033769,0.6836203629621668,-0.11121088214083996,-0.39113383835830323,-0.4706568887178017,0.25422513590466406,0.43960882068972634
8,-0.43221957574594827,-0.1915139287147748,0.31835415032469405,0.4518705340504281,-0.38244211455364757,0.6824807020142752,-0.24455237274982525,-0.1117063819892243,-0.005794590701044212,0.3066837951789504,0.15316543335716692,0.05949584218146464,-0.057392465073583594,0.19221669606308858,0.4847784632663224,0.4179866409549943,-0.41068772226130945,-0.2617612171911239,-0.09180019987753739,-0.45856541896576963,-1.3417388573954375e-18,-0.18920539450127197,0.641798038382047,-0.4888112511565693,0.09519480634808906,0.13774729595559884,-0.36083467946178627,0.33220150293962875,0.2751918616861613,-0.07299762449917396,0.1991998189856285,0.34973320835608923,-0.23717206287400178,-0.23914438599740104,-0.2491446161991374,-0.20419158335452608,-0.011272557438323698,-0.5659686659603298,-0.46380940911379104,0.06290682008299045,-0.49702407936395926,0.5330150191647144,-0.23551865221283352,-0.5037954143741831,0.015379115365200832,0.46248204647607155,-0.5127790651885891,-0.449361263446289,0.5223923043626013
9,-0.059602105416184215,0.11992740014876552,0.28314649558136984,-0.47683109547619656,-0.25945231673341085,0.02326800340636612,-0.08907603804010536,0.11486453511357121,0.11110125602711038,0.28791676043781966,0.14570409697739853,-0.001434686154546332,-0.7580664791320308,-0.4007298261046698,0.8092337480286963,0.9977508246410176,-0.2122272236247701,0.8277908190117071,-0.31063222961921033,-0.24697702520684497,-3.766815000742801e-18,-0.01542884423713032,-0.5681938936439848,-0.1926952637067773,0.0982776458485194,0.33656789648881885,-0.13609806149576037,-0.1258156831908932,-0.08529573146526136,-0.1866553278454453,0.2503126741227909,-0.030870864287521477,0.6925012458821455,0.08261695611070731,0.04832234486252173,-0.05292365186473253,0.21887828243805008,-0.022439127093310498,0.3996381245076905,0.054879316444835374,0.1922667901675426,-0.0872309917604057,-0.4203740002584944,0.3841967330773993,-0.07916408955049066,-0.041390478512630606,0.053108969691359274,-0.20392815268681644,-0.3344486298602441
