,Ath Bilbao,Ath Madrid,Barcelona,La Coruna,Osasuna,Oviedo,Santander,Tenerife,Valladolid,Zaragoza,Albacete,Celta,Lerida,Logrones,Real Madrid,Sevilla,Sociedad,Sp Gijon,Valencia,Vallecano,,Compostela,Espanol,Betis,Merida,Salamanca,Hercules,Extremadura,Mallorca,Alaves,Villareal,Malaga,Numancia,Las Palmas,Villarreal,Recreativo,Murcia,Getafe,Levante,Cadiz,Gimnastic,Almeria,Xerez,Granada,Elche,Eibar,Cordoba,Leganes,Girona
0,0.3977463365573002,-0.9453921010944245,-0.9522998175277267,0.9008808816500835,1.1525511620941402,-0.5201236260610601,0.5041875716151085,-0.639569431719875,0.41555687797969243,0.45166035539148364,1.050132717681205,0.6510900204410109,-1.0108298228195391,-0.9918615600952072,-0.7229865738477891,0.6859976191097595,0.22070928950152494,0.3519558718575817,-0.500441092317986,0.9849720040529597,0.0,-0.7040755348309097,0.5691101769990919,0.047870138190390626,0.38138735250453815,0.014607120377021403,0.9171941972677015,0.14519548599121762,1.0023197849832999,0.9559770501941495,0.7321719841360476,0.8299666852330658,0.4333240001818086,0.8470909542597799,-0.28105722809282635,1.0837176791198395,0.21877690998902277,0.9339612524537195,0.8992840227631306,0.12061875938661969,0.8609307646395141,1.2105107687927033,-0.7581438180587426,1.140355798435176,0.8788784834776213,0.3991592532631355,1.2087685476248136,0.9831005973520373,0.7768173446402951
1,-1.0341832604401175,-0.6201477502390479,-0.7613988676631251,-0.3334454171948378,-0.11132926734679667,-1.2142526318228781,-1.1575398653217424,-1.0724776736752404,-0.8933841307771878,-1.087138483607725,-0.4081302472792602,-0.8269230576239709,-0.5804599780581204,-0.5375114861339922,-0.798896103907744,-0.43281030405410525,-0.5803137467196593,-0.9347054313038582,-1.0794532160462655,-0.40124073356898066,2.5601526173659987e-38,-0.8758918940941445,-0.5077027841231375,-0.6179208370914221,-0.1601368597897143,-0.4108000817754898,0.6276646705640362,-0.2935124750052969,-0.4030407441590789,-0.10717184193629793,-0.14750366771372272,-0.1461692682696318,-0.442263328874146,0.04948371885609115,-0.7563177321242273,-0.241275220261639,-0.313115731037057,0.11948116738654004,0.054132744676809834,-0.6913602097635624,-0.2676460843084902,0.052739709487849985,-0.6119383164464876,0.24312993743476508,-0.2340872095192288,-1.1740981547993457,0.22810252713740437,-0.04089621848217179,-0.5642785081997175
2,-0.3879684437249396,0.09063303336691006,0.034261965012165906,-0.6841565819236674,-0.10490468426195146,-0.011954031104875982,-0.2534868166677067,0.01687199878803758,-0.6079018942308796,0.29090039314378113,-0.13081360321467653,-0.39602442505540597,0.008368010696748212,-0.3579921906304082,0.2220120712411226,-0.9152537132057282,1.2544462411604882,-0.8785980005182521,0.14122685523604714,-0.18715398162468752,0.0,-0.23154441584972035,0.6713207419932038,0.9515795757683747,-1.1527815998229425,-1.120736001159008,-0.2621962960849203,-1.0130871288624705,0.385005199884148,-0.12670845882197565,0.20293509676083898,0.667133724665552,1.3129358795746247,0.7782209018171725,0.6927969061526239,-0.05268218393934228,1.3190617006180372,0.2357797996905544,0.07129096567386917,0.8287148942868423,0.31887636131502617,-0.022575013222537136,0.1772904589322884,0.09010436238904779,0.02121397517558636,-0.3973729166052125,0.03368851470148658,-0.024802491439220108,-0.08670352894692222
3,-0.44151414016352447,-0.14832221755600714,-0.4913657512808313,-0.24082284932104225,0.11267375194520264,-0.361172305002475,0.36262387027985593,0.4063844684703773,0.5808130390496852,0.4314974381145924,0.12336480738327144,0.05765674909028967,0.1343487255159156,0.4427217587630813,-0.658657676879144,-0.6355281424540205,0.2135196656768171,0.42737652228108625,0.4622132403252935,-0.5607062695623666,-1.2833422013515633e-27,-0.23181505729826338,0.6469561083152717,-0.19178564230528877,0.7333572208603615,0.6144126858221496,0.48802509170477976,-0.9599986915175648,0.3848540333722696,-0.30166646915542966,-0.7538379484340968,-0.4772496749068728,0.5656778247539955,-0.03039627488479116,-0.4146620857130501,-0.2203589832436217,0.6422168170605717,-0.20723432226392088,0.3909982670681776,-0.8376927789824219,-0.40058140079756865,0.14518851060742796,0.16579339946273322,-0.03564078828633144,-0.8762345627942937,0.17549723914145138,0.0783324561744109,0.5387177695384965,-0.11674636479307407
4,0.308881602689693,-0.06082100866178337,-0.10330994912992023,0.29099860019040497,-0.37331983849795547,0.5743369946699748,-0.14539413784074223,-0.09282465114490827,0.31477024337727727,0.10385354339625055,-0.5483506946580062,-0.426711775362775,-0.3858968480085455,-0.1363945209144681,-0.2194577801202448,0.22483834969043945,0.3047757671064656,0.18700186746784622,-0.050432377644330416,-0.1648047384841407,0.0,0.5863534869804188,0.8918821192922485,-0.7749081089359744,0.26228771569125897,-0.7418105033117124,0.5537063274826327,0.7879898854226702,-0.3553257628133443,-0.23368934226985594,-0.3739247259170187,-0.5029798963056404,0.11208315801876313,0.18732718890233196,0.5754918398700642,-0.6073074018257237,0.1413775992564458,-0.11602573225600678,0.6388152899438707,0.44468874684938936,0.2551303525790873,-0.15988845744534205,-0.6144710962134521,0.06549110470803544,-0.02105431413701909,-0.011308901085236791,0.37655691011312503,0.1920655540321423,-0.7469435654951163
5,0.3682828203408796,0.08646752039668822,0.04778559354611932,0.38161094701102144,0.016227041839804557,-0.14013686681961152,-0.0517303668794783,-0.2532285671557934,-0.2831960532834058,-0.38762392897218145,0.3405395816045612,0.6626783621782215,-0.1034213012936239,-0.13442208769093159,0.5269496850877322,0.29857421644400844,-0.09888666885968861,-0.24661740899453688,-0.3619990290639713,-0.3416249570471402,4.617410485291699e-21,-0.6529587035749614,-0.1009473559816148,-0.521274504517441,-0.14439495853189013,0.1998316631862041,-0.09307531033340258,0.05393951927787461,0.25531003961323445,-1.1155793220166188,-0.3839987098508152,-0.0549346657366355,0.1532701662967626,-0.6288131065692204,0.5732748132478219,-0.17018236767116376,0.11787934032092534,0.5548429511286942,0.3031629718143078,0.4715087174792147,0.5168461751502157,0.18958281189965334,0.48785460000104175,-0.4764490812841446,-0.8062685997394258,-0.1274976723088969,0.08287251783500259,0.5761727412731434,0.3540586174400096
6,0.32216130377840546,0.3545454622450964,-0.048827571507893276,0.440251427128416,-0.15975970088884026,-0.07032150387610375,-0.11669186398321907,0.13120796385370392,0.45201036335930556,0.14742080616163517,0.19575838659027928,-0.008458450826930043,0.20280595138557686,0.06544242963845345,-0.41625722888200434,0.6183324226478787,-0.3449840236517337,-0.20308250252252982,-0.1998029569084934,0.6167848281754459,-1.429222153111705e-19,-0.06955025204224995,0.07298158635483426,0.17486046373845468,0.7301232550825785,-0.6235744953964643,0.20327307951988222,-0.7067894834733472,-0.15082523965604727,-0.7808740576737412,-0.6848507182006652,0.48621213945929853,0.16371970631324934,-0.008007105080839304,-0.2479966033900755,0.4312433968851303,0.28592635345777373,-0.3873525529560204,-0.4256226556541556,-0.019333343544306825,0.5794921484120965,-0.12277828009342871,-0.04185394994223238,-0.2653994562552542,0.455743530981339,-0.675594911958544,-0.3141873971910126,-0.5377524526250186,-0.11652255549574535
7,-0.42449449319171245,0.03127820364931314,0.22981929077874014,0.4044403393292826,0.43045420197541095,0.38911458484633854,-0.5671302860677782,0.9181221503964682,-0.39844285805909624,-0.5320672831145846,0.0914228492508107,-0.18541721248773693,0.4632324854625309,0.34303397270295993,0.15161378864317462,0.34345984338174834,-0.42020971049712835,-0.41077640720440034,0.6306629779296384,-0.07416670242167805,0.0,0.36830586109707264,0.19769921431750165,-0.12153747930178754,-0.03681340894471262,-0.23216275723406674,-0.23209089105371686,0.047103972580004205,-0.006372379028428211,-0.006364417711585382,-0.2065166631602069,0.23123855851931233,0.0017076800421602248,0.5234455580665618,-0.4971397931707635,0.2949437825545693,-0.28681024692387835,-0.1610888740965741,0.661259841965394,0.12847132477230036,-0.12105931286465182,0.42304218100192326,0.1838568524955892,0.2187472128738267,-0.1022481146889548,-0.46019862601880246,0.2618414778207875,0.7384782508297245,0.16979919010607958
8,-0.25699623285986295,0.5142815187584744,0.34428682578579256,0.008167756021680845,0.21126311445001383,0.05619556751449212,-0.15612698882075263,-0.189105340747708,0.6009864049570456,0.10529651762800973,-0.11328362625345008,-0.7907311034574908,0.0848662181382928,-0.05301493531143433,0.6524778721319605,0.16249574730212404,0.06269570730133836,0.5657879781825329,-0.15677843880270603,0.06317493464408673,1.6979211083319583e-17,-0.07448442986969701,0.16895631385479024,-0.6580636809432143,-0.09325285674850305,-0.1847955626471582,-0.43384917864232725,0.1122343275190863,0.11636413793210754,-0.08095056218059109,0.46292949557101765,0.525186545803982,0.26740139570119137,-0.2558717560039681,-0.6065128884474843,-0.16703047453307282,0.3193884577153661,0.805062385574495,-0.13037820411940307,-0.7188468870176096,0.23795155172250682,0.37849975465109803,0.3373264174438149,0.07688226393222569,-0.06393752408714584,-0.0865010972347594,0.04797475149637317,-0.0819260815308549,-0.47711902144622936
9,0.409115396440796,-0.9050033188587454,-0.21896217964299716,-0.07531950938270293,-0.2746933120241362,0.05941930023491847,0.07440086797618459,0.32377320126142417,0.26020234456003893,0.06739426015592716,-0.05641273653618695,-0.07674351962952967,-0.08415097893347648,-0.12933216444455448,0.11526334632261055,0.08896186395604769,-0.24921947422581192,0.005926620620929556,0.4026611523848344,0.09448388407766299,-1.321041278085381e-16,-0.5924262658437153,-0.27218871812185474,-1.066103116214317,-0.8597308921382759,-0.04200700236972448,-0.3076495517331499,0.22901218556214128,-0.2339990095380202,-0.023989154339078618,-0.22743705119407873,-0.03616355879918456,0.29400149851334195,0.3841446280393936,-0.32288961688165985,0.20644593785627607,0.5964612591647945,-0.6253963962994211,-0.3208965540401496,-0.1255200815131298,0.09387855000561557,-0.21549689134744904,0.039347768549902865,0.0945134571982817,0.10731410047969103,0.19914316558587666,-0.14032152286975008,-0.07202898766225212,0.3579746410350992
