,Palmeiras,Sport Recife,Figueirense,Botafogo RJ,Corinthians,Internacional,Ponte Preta,Bahia,Cruzeiro,Vasco,Atletico GO,Flamengo RJ,Portuguesa,Nautico,Atletico-MG,Coritiba,Santos,Sao Paulo,Fluminense,Gremio,Vitoria,Criciuma,Atletico-PR,Goias,Chapecoense-SC,Avai,Joinville,Santa Cruz,America MG,Parana,Ceara
0,0.7676865371729621,0.7641118493476564,0.9055514655390515,0.957163067579286,1.0037525969844925,1.221829724011745,0.7704171764145444,0.346185476793765,1.1357062938552736,-0.3252408590657197,-0.32010845658973863,1.0998601280811175,0.11492103362355044,-1.0283054388479602,1.0549282973293408,0.5929014143084491,1.0449498830531059,1.2040497898377114,-0.1568397979402897,1.0918976981397877,0.1210692796683353,-0.22339168147577612,0.5805750010442217,0.3771641800548366,0.32531132968604826,0.2846078915583677,-0.15996732959906654,-0.5156027630844678,0.08885555018399856,0.013769961528985415,0.34794769067607956
1,-0.3173904816501051,0.1311606479443423,-0.5874903823163519,-0.050352379066891176,-0.6086350211375776,-0.13190405752151002,0.23387706769773647,0.6647311262162203,-0.11011986906943932,0.4192980280547321,1.2425061182689072,-0.14060714126486232,0.450361653056273,-0.3142687193005824,-0.02560264649091973,0.9460680667240462,0.40238030655649193,-0.2266957634942738,0.27367231755942045,-0.10333681756249669,1.2146303385715511,0.8734125471050787,0.9315143630340699,1.2161329101925706,0.25606141041832253,0.04025419194600775,-0.10791075468628471,0.639745041600839,1.1434584722439733,-0.11031108315996563,0.4740806217065377
2,0.6832428382687806,0.6101126756601588,-0.2057990520335653,-0.6337306532563144,0.14145888640103454,-0.0031742089039654797,0.8147336975542818,0.42798048729090377,0.0794050103436099,1.1229004570944645,-0.009714108313814597,0.4207403297234581,0.5696145058392283,0.36139486387131764,0.4555087353688952,-0.11996832975588684,-0.25072271245280525,-0.19619134002113528,0.39715772457796833,-0.4188253193882266,-0.340441759883161,-0.020468849887590127,-0.2943767145079317,-0.5138462713062083,0.12942711364676415,0.6061926246385126,0.22776742214180237,0.4166925194774325,0.07180392149116416,0.15634845297823322,0.11928709629924988
3,-0.49202622319373995,0.16047121490470628,-0.08511922525522819,-0.34799473474012965,0.15551232152392286,-0.2102122983675642,-0.2412976989945546,-0.05203453341387294,0.4306212683553093,-0.7596460973406894,-0.11214639123212458,0.3937978609058068,-0.1491188665529503,0.33461910000821193,0.6169501902226412,-0.37778900565982965,0.03537389941865158,0.27850391776252115,0.8722781584711641,-0.5001318721267006,0.38088082133053647,-0.07844751956185361,-0.29861733471681096,-0.2159269561402403,0.2588635918482908,-0.10870415820387935,-0.3272722865674171,0.09971427252650732,0.4830120309630261,-0.540561097157533,0.31974168735197084
4,-0.5411590640434428,0.27580563128850805,0.2245969602657936,0.5647309253364383,0.04867414507347694,-0.17044550071302406,-0.15098306212262405,-0.1603696649978216,-0.507517116653664,0.8761881667819208,-0.3207862675728985,-0.05755467852728931,0.25288070670435014,-0.07179755912367504,0.2575114459612745,-0.12515578537037883,-0.23660439455574947,0.18565340765724697,0.5663016055563921,0.2736438816912549,0.9209918787272746,-0.3825599310274873,-0.2574771960055089,0.14578514404544052,-0.24701468545202207,0.14952488803546538,-0.08833559917250339,-0.43956805924042736,-0.08276973855881256,-0.015658476208532942,-0.4899962171425143
5,-0.3255982867435138,-0.3923721881877857,-0.04038230026118845,0.08879001364531257,0.48952457487132806,0.060710339754028814,-0.10558590702920344,0.01960831846892839,0.7206469696366957,0.595756191733322,-0.14564960476614525,0.4565176837875606,0.08604726710418135,0.37795512493168093,-0.7069867390888098,-0.15954151576162443,-0.6533650487077346,0.14659117059093812,-0.4217060912433708,0.06251554506589732,0.25840425204120265,0.2943357936373687,0.253356747046721,-0.12745664717229907,0.7066794348187798,-0.17807511086251857,0.1192286097659664,-0.2945108344687111,0.22106488330298998,-0.24420789911765056,0.10102561100014289
6,0.18237795921646546,-0.42925182380470256,-0.5772146092972221,-0.08292674604705881,0.01648756834394341,-0.16284060955968127,-0.16505019302748355,0.8968212670671735,-0.11076409407711457,0.026830030457568762,0.3168063886019977,-0.35047373325537495,-0.118846821385905,0.0677591155098759,0.3259136960333412,-0.21159461404082036,0.039158323410576706,0.40437593384306597,0.34712523298399584,0.4930744254613708,0.06959896635375509,-0.028502239768389514,-0.13872963754166545,0.07239469694022291,0.5131707260845815,-0.11107212960877574,0.37701176488734156,-0.3651378200538512,-0.8713977080915963,-0.13554000735383925,0.3398461530789549
7,-0.4034092839277241,0.45854089179519353,-0.3115152831199763,-0.25955661909388805,-0.6853827697315539,0.1417188892163918,0.05906490525765966,-0.39545057795650224,0.22378171695441404,0.15096717776482962,-0.08858591156017234,0.45368502829671303,7.265242517594649e-05,0.12662970196868117,0.03211940129726598,0.18286457999936195,0.7711509154530825,-0.34102888160650496,-0.17972874185989526,0.22198220931497725,0.10792340387487159,0.18470980717066016,-0.0592514369374695,-0.19586796187226946,0.5071020440160713,-0.24376333855441837,0.12322403196039838,0.006024780996738362,-0.6464159698402204,-0.3584132299740362,-0.5407477119315343
8,0.07398546212584867,-0.303904339288614,-0.3507167373915747,0.5169286877968743,-0.07091514371499219,0.13886785737776772,0.18862196341305754,-0.412656313345424,-0.01671016477583539,-0.15780336637462644,0.0704920029363151,0.3349277662163092,0.14282282132696492,0.06790625822606317,0.0696373970847974,0.19673601847349745,-0.27661786406169886,0.13231025330788146,0.607203285000095,-0.6845664951329543,-0.26906167181848684,-0.17117068658277426,0.3784828762402432,0.38006768846424094,0.5337308089829653,-0.1907019484673925,-0.1224848416279723,0.022669634970303935,-0.403536659555336,0.7805258884484714,-0.3334386386717979
9,-0.32078911224601087,-0.6949260179678498,-0.21506092425002316,0.3540657369294537,0.15798732775300012,-0.09547983585132855,-0.041435427232168344,-0.5742240877937604,0.022460142525742265,0.593222042772745,-0.12843128726576167,0.006524320777263556,-0.10318004535072045,-0.3173959057722041,0.1984415849418374,-0.08250534174147173,0.7207703899214485,-0.11173269912924147,0.12399977727277675,-0.04444174633071361,-0.3719989069634686,0.23760012649846804,-0.4232831182359247,-0.015910730695520507,0.03300826677092271,0.22289854470064166,0.10138437753077899,0.11542245057630128,0.1639683620534438,0.05905752231499286,0.7227429017599402
