,Palmeiras,Sport Recife,Figueirense,Botafogo RJ,Corinthians,Internacional,Ponte Preta,Bahia,Cruzeiro,Vasco,Atletico GO,Flamengo RJ,Portuguesa,Nautico,Atletico-MG,Coritiba,Santos,Sao Paulo,Fluminense,Gremio,Vitoria,Criciuma,Atletico-PR,Goias,Chapecoense-SC,Avai,Joinville,Santa Cruz,America MG,Parana,Ceara
0,0.3021744830026657,0.6165469027733056,0.062454072410863315,0.48828548374129,0.8248506518523017,0.9905632655808487,0.3941000064744157,0.5656284238079394,1.1058949844611312,0.22740164246878972,-0.6136697545155562,1.0464646914353448,0.3379264850657026,0.4270820637436459,0.8702629278196289,0.2739544876659811,0.47938545258975024,1.0677077754572002,0.6997591941012535,0.8393914372205485,0.48314296993297784,-0.290685337456319,0.787335049380639,0.3412238370493142,0.8253791134704108,0.4771477752363019,0.5162817981076577,0.32657784975458276,0.6716897763283132,-0.20144673500914437,-0.07778428721406976
1,0.8699330167466351,0.3702903788995867,-0.07724747862855494,-0.32447703941817496,0.02500498770136004,0.15102718322155548,-0.07201023824359999,0.2821164453054112,-0.5070663302188789,0.6848021426540439,-0.1387303380300034,0.14365389722792218,-0.1315446165001074,0.6563679850722163,-0.12701989886264373,0.30419346743934184,-0.28285952826631355,0.028960951237659197,-0.0550489886888425,0.6187257120243449,-0.029191720215326674,0.10132486432056748,-0.22710560984494058,0.13267263753442526,-0.4101468019759635,-0.11295968900897269,-0.09117505382281524,0.18595060901409444,-0.6366620026825397,0.526247917997057,-0.5776971681233973
2,0.04594244627687398,-0.023271359392389494,-0.029202538122147587,0.0632598771067872,-0.7608616281893347,-0.3216450667026953,-0.22666807906513628,0.3293795724772434,-0.46862871502833797,-0.026813989118190364,0.018045313496242794,-0.3747727867061519,-0.12260115447381731,0.05714562465771708,0.3334885539619085,0.27839783298732873,0.6384012204285116,-0.2228642006072929,0.11461989304050683,0.3465832179935178,1.0086159641024983,0.32760249826089544,0.6464191563563353,0.38490894091814815,-0.24969760049652862,-0.17421885690440225,-0.19110634689072473,0.14303280353797787,0.34895548054548103,-0.21710950875809465,0.12534625958970433
3,0.20002763980736193,0.07079812687198771,0.013459432316862512,0.43126440924695997,-0.1872216918429146,-0.08199876893171344,-0.07844713485562262,-0.3471700776430986,0.02257620796023426,-0.034271989323136805,-0.0076791868880611725,0.4031492921542203,-0.01957182429313059,-0.08111217563345495,-0.7077804847664984,0.11968719261567462,-0.5406949329722834,0.001180629141139627,-0.8118691510473777,0.07969744515905233,-0.18917678286176806,0.15613572520815594,0.8456784537468717,0.22462158206935356,0.04724013682858647,-0.04358682731833097,-0.060510348982751636,0.0438213660351626,0.7961233964198027,0.37407386997055,-0.2685283988894727
4,0.08000706712427909,-0.14892735197353674,0.009175216300314967,0.4831435668441488,0.2591822971729036,-0.42009923584908937,-0.12530006696594748,-0.4088787401109173,-0.010353815850281261,0.6924086073216447,-0.011636057611180141,0.01649940200215585,-0.04073388901199079,-0.07314517537670706,0.4233971356342372,0.18678918227144592,-0.4735961910105546,-0.3258369015573094,0.8403664971613081,-0.3684866388170936,0.03954007003360248,0.22930782739348446,-0.06537867285654578,0.3227973568854611,0.1076002746912359,-0.07527573799545641,-0.09615729166072864,0.08078465702972933,0.2547585781188575,0.5909348480581001,0.3538836500473276
5,-0.3877403684827374,0.5881916160413981,-0.004676456426904224,0.04039402726176949,-0.34293830262273994,-0.0625213237367065,0.08666781250099398,-0.6773144636013909,0.1234120888224663,0.9169753754194946,-0.057413873320979435,0.20596876400693354,0.05128149976049407,0.08545666186530339,-0.5828917289004663,-0.04996540670712034,0.2782935313268851,-0.07381736580679119,0.1322604750280669,-0.2205278590956211,0.39122365268003495,-0.13197143640578846,-0.15819817693458785,-0.10368604039682622,0.08276866667181061,0.08056893668152715,0.09728787121393279,0.017036028085771846,-0.07087525669417578,-0.6376704847638931,-0.3512036106368989
6,0.7508973889534897,-0.420839457359092,0.09729405596972206,0.38085272829938804,0.050741792649304264,0.3478601550003083,0.1138962982922425,-0.5851757594557824,-0.027302354239544684,0.3106688466640249,-0.017630810081324486,-0.35429229635235254,0.1693695406898931,-0.5142476360910215,-0.02923143760119129,-0.13485176894782255,0.4819374049615902,0.011461925328268825,-0.3981242975569263,0.42943136328867554,0.08492619483378289,-0.054101605831642696,-0.26305439420792426,0.07964122943417863,0.06680705144385032,0.16984809916898433,0.14389508316488553,-0.09762932263270727,-0.09688770797177527,0.002355219043759336,0.3927237880687074
7,-0.6002447192955004,-0.14066737682361996,0.010770851062603204,-0.17817857627092631,0.4753411788817222,-0.34952640430030435,0.01632796424001787,0.4316010163497093,0.40856858769615906,0.6242476663117752,0.03575538462892736,-0.11989312862951844,0.009431664970272032,-0.08478204212121636,-0.184296163006135,-0.06653531345375494,-0.15320090863925742,-0.11806805477962337,-0.49688040873460304,0.48761192183427704,0.28223023335336206,-0.027068970671168695,0.25754692452879324,-0.06456624686131851,-0.09038265765143824,0.007034620948302107,0.0031357059692736005,-0.05427198243901255,-0.2979282390151014,0.17483870345071403,0.5285326487133709
8,0.4024232025952817,0.7271538335025992,0.01800573030997317,-0.6699423212572977,-0.10192067352750137,0.02736719712099766,-0.033963766113178535,0.09824889790409101,0.3172573102452725,0.11960697267285278,0.04582702225605687,0.2166856716272683,0.006069319396228913,-0.17931277907671714,0.14752726385822068,-0.018775757061621226,0.25771081409391594,-0.21005233003058657,-0.2250498472757159,-0.3447495574817443,-0.1666086390096484,0.05614547344927581,-0.1920363319571182,0.05779527782341384,-0.37275856233585297,-0.012735768168897623,-0.025153867726956176,-0.02710883415997974,0.4992342878884761,0.1467403356952436,0.6280666322368685
9,0.38662424451001287,-0.05981201276105444,0.021326066508551976,-0.5768957283405358,0.14519844512396565,-0.30046254421116253,-0.0846300919259847,-0.07941124289051729,0.16867398522173857,-0.264187792664882,0.016860381991261643,0.04258638463944151,0.015384515538557143,-0.2375834926828625,-0.1798292778998498,0.07340420950231602,-0.5778156565699892,-0.3044644193520904,0.14149209519803194,0.4087178475999791,0.35191266257420994,0.1463159338286487,-0.288726673925471,0.23995189609315545,0.6185150806443256,-0.015182445673493234,-0.03192864762533018,0.051017628300384046,0.1371401265278967,-0.5264587031075578,-0.06238211399108747
