,Bayern Munich,Dortmund,Duisburg,FC Koln,Hamburg,Leipzig,M'Gladbach,Wattenscheid,Werder Bremen,Dresden,Ein Frankfurt,Freiburg,Kaiserslautern,Karlsruhe,Leverkusen,Nurnberg,Schalke 04,Stuttgart,,Uerdingen,Bochum,Munich 1860,M'gladbach,Hansa Rostock,St Pauli,Dusseldorf,Bielefeld,Hertha,Wolfsburg,Ulm,Unterhaching,Cottbus,Hannover,Mainz,Aachen,Hoffenheim,Augsburg,Greuther Furth,Fortuna Dusseldorf,Braunschweig,Paderborn,Darmstadt,Ingolstadt,RB Leipzig
0,0.855181422334038,0.3653006169265923,-0.7314842191346899,-0.9223743211569045,-1.005221092442094,0.06900079798874206,-0.05520781017528587,0.06900079798874206,-0.8226366560983446,-0.406183650609035,-0.7568613318960546,-0.9911789992240791,-1.0343098112349034,-0.6670960591812786,-0.3141921470555959,-1.0544260026245453,-0.5513925303074235,-0.9985061618189665,0.0,-0.9976629142354844,-1.0534579947741674,-1.0544260026245453,-0.7879731603563978,-0.9309721633763776,-0.44909258172048766,0.11077175183563406,-1.031774871921084,-0.848738947441334,-0.8118466037097635,0.2472697437704383,-0.6945373863928178,-1.0518668914032838,-0.8269679226059068,-0.8696160740343262,0.11077175183563406,-0.8964085118054572,-0.67861562863848,-0.7311599823042466,-0.9239699455159031,-0.9377037744993577,-1.0068684840233644,-1.006868484023364,-1.034309811234904,-0.4264540627852791
1,-0.0035942251089626093,-0.3908239939923028,-0.6763647385189746,-0.19434364401273674,0.18434518281282128,-1.0769826033463008,-0.26884623985004386,-1.0769826033463004,-0.029619111088127845,-0.7773285536969552,-0.5085723791126276,0.06220196511917427,0.22341382686103883,-0.6924242460406836,0.28514030770421134,0.1349260949357176,-0.4067581635406884,0.24026256168932214,0.0,-0.21674048028676626,0.14784546409971233,0.1349260949357176,-0.6274550398275812,-0.23580100430688966,-0.9390903028012325,-1.0436095167553832,-0.2154949726964468,0.03292910729435995,-0.3112253466535323,-1.0917043154344408,-0.7166590493318526,-0.09116575180587858,0.19910956767798707,0.15726564168609003,-1.0436095167553832,0.13066199880674617,0.0838389826310522,0.44226877076794235,0.5240191619437155,0.40372988426910283,0.24764863015220745,0.2476486301522074,0.22341382686103883,0.13578087106476713
2,0.2397377799715087,-0.5924083262085846,0.6752250967764581,0.16929463616588175,-0.13095258722590625,-0.4222625092938426,-0.018551416165626916,-0.4222625092938425,-0.13592381491354222,0.3744196118556792,0.09744171306750676,-0.2727844211755135,-0.15336326453088336,0.6928534815435765,0.6123915316938209,-0.1495844222728106,0.54665868932582,-0.14767202845955588,-4.037459371434279e-27,0.1998233651332355,-0.15603121903298658,-0.14958442227281063,-0.10314219358839777,0.40878083932898424,0.3159610402827911,-0.44654727308189474,0.0964058509575591,-0.6072077274245714,0.1160991291141406,-0.5187829785443094,0.6790221638822398,0.016800652625702264,-0.6932840404670367,-0.4200089090403594,-0.44654727308189474,-0.5973640562970496,-0.27561975341127953,0.4914664270040723,-0.07945852089565902,-0.026826165228692998,-0.1395319468695467,-0.1395319468695467,-0.1533632645308835,0.4776521693207674
3,-0.5597173694514701,0.4066416410672418,0.27997263862549515,0.1540921752981215,-0.025659345936458203,-0.3871846073672991,0.07946715557652831,-0.387184607367299,-0.5850809490076113,-0.44850424479911005,0.945324953212661,0.04305592095278772,-0.09476898240293452,0.12834019054035642,-0.03183999984729633,-0.08220105599347678,0.10581213468122969,-0.006815956742492269,-1.1696563223636503e-22,0.03270811166464338,-0.07918805395714117,-0.08220105599347677,0.7600761076585834,-0.045716411919992754,-0.22263766936580676,-0.316791187948798,0.10020926924058342,0.2777238508520466,-0.06644740039395172,-0.16222429581130984,0.20349208128233642,-0.028438271486108925,0.11395261168005977,0.008235643855128694,-0.31679118794879807,-0.2909454300250047,0.06090976161873478,-0.3133361947874871,-0.1768704769981,-0.16837619413733418,-0.16992087314491408,-0.16992087314491422,-0.09476898240293426,-1.0864014690910442
4,0.03274470177823195,0.31711262116091,-0.05491261430348753,0.28396368115690795,0.13687222026525422,-0.059885213428598615,-0.023276196620192823,-0.0598852134285987,0.3343569851170267,-0.09745635256032235,0.6706404463034326,0.04053667615470908,-0.013606888994965788,-0.28985222353010104,-0.5520358117438567,0.026429978791005174,-0.328017679099995,0.04983607486539947,0.0,0.23026425907197487,-0.13620053054870718,0.026429978791005157,0.07533998038841237,0.23198494131438152,0.05010129194245037,-0.013911734356029068,0.2841285724577171,0.4059534073537453,-0.4219452623473586,-0.36725434377559385,-0.20825515090396288,0.24349043382546223,-0.24462678282372993,-0.07040082329359972,-0.013911734356029066,0.06094976902572433,-1.2922447609783199,-0.05659077434466817,-0.34271514741287357,-0.12886776967909044,-0.09520396162110376,-0.09520396162110374,-0.0136068889949654,0.7888861088873641
5,0.0922616330172334,-0.5350454943501911,-0.23392172600335376,0.563097016278166,-0.16221136869032096,0.1869067664624147,-0.016264714370853965,0.18690676646241472,-0.3125842776509778,-0.2065318292957103,0.3560325877362829,-0.16677193690330924,0.04012484670288598,-0.17857794547969827,0.7606646260476009,0.150117567380702,-0.7895328185343389,0.22951006122915973,-1.136530595004198e-19,0.233426811921341,0.27268932610930624,0.15011756738070195,-0.4296284655937061,0.15513126879493114,-0.4818574469969756,0.18430062168428268,0.20750989401782174,-0.2402514290001739,0.8154203982203331,0.24763758313074666,-0.1042329142083006,0.27322012092027703,-0.08925408905258683,-0.26094727278927726,0.18430062168428268,-0.14205919294948544,-0.4281692528026178,-0.19722344520409188,-0.07935258258183457,-0.10313068365114374,-0.03422018456851123,-0.03422018456851115,0.040124846702886366,-0.33875499983855817
6,1.0199035021831657,-0.05614713165787001,0.20302426741775442,0.13079945823839334,0.09815274458661483,-0.2971589377363904,-0.1762054134208185,-0.2971589377363903,-0.5071427522000612,0.10607278437974671,-0.32349701290934973,0.2273782887736662,-0.01218489144477733,-0.052829668651564764,-0.4311460635118093,0.07731530475322536,-0.4040060949744252,-0.05375054684996582,0.0,0.15365748352693634,0.043662742229710096,0.07731530475322533,0.06758200276987492,0.20454365560184104,0.50188273981063,-0.24613355373692491,0.12478068558479699,0.244705580525975,0.2638048973797815,0.11319676119072654,0.16670111041804692,0.19009454381415536,0.6561254415084468,-0.4471340524251766,-0.24613355373692491,0.486515006419006,0.19673606425439036,-0.09181050242632384,-0.38519853117642366,-0.2217430496364871,-0.23171567051438974,-0.2317156705143894,-0.012184891444777605,-0.07403639028894807
7,0.15668336799796145,0.5639603467734289,0.21623198921009232,0.15825166508941044,-0.3165909727897866,-0.014435535485526738,0.015879065232075888,-0.01443553548552672,0.12626430403166072,-0.18651748358698797,-0.9843385941891476,-0.08517084519319632,0.00881819002146171,0.09558681461764566,-0.5062595447089386,0.07013714492488334,0.025525595154625064,-0.1455616024630188,-8.562766001600519e-19,0.22192931977397862,0.3538995142904826,0.07013714492488328,0.5086149915413155,0.23770856914462046,-0.5533728288334573,0.06931677610331823,0.050225018765391274,0.08715722047371838,0.6122039028686225,-0.12970421595542872,0.08887963541411907,-0.009719988172446521,-0.03521732733983598,0.033080374765345776,0.06931677610331821,-0.6649734196368854,-0.46360955811864396,0.1741752044391744,0.3583763567958933,0.04299817377237646,0.015525369224988194,0.015525369224988239,0.008818190021461532,-0.15205793121841604
8,0.01696724034724352,-0.5897685845205096,-0.08719136559851172,-0.1465196969628095,0.16947478713102065,0.2180475378326894,-0.1505303523558641,0.21804753783268932,-0.5794646822828752,-0.177976347874315,-0.4968817738066936,0.5082254571405219,0.03950472954103769,0.06784294671196596,0.3220788983586439,0.1544206581990682,-0.29638397360373486,0.05425224864354856,-5.138766300840265e-17,-0.09894157664893574,-0.025241795154133367,0.15442065819906775,0.4656835015348346,-0.004648414954239624,0.1630976575920905,0.1603110809076172,-0.12560143525705664,0.7825983187040217,-0.4269488141756118,-0.2386279411162507,0.09813187703895289,0.02769259272708754,-0.5938050872065589,0.21920452337217128,0.16031108090761725,-0.29533507079416393,-0.07304603649997868,0.17579281334083557,-0.26284223732478523,-0.045786407481702346,0.009215799214050803,0.009215799214050805,0.039504729541037766,-0.05424156577039706
9,-0.1238848882956596,0.2782582340983786,-0.1285222514659511,0.0706291202569266,-0.4028367928476874,-0.022860397238486648,-0.2670078908010209,-0.022860397238486613,0.18653147688739058,-0.050623608246671364,0.10501551336075153,-0.019484890015826897,-0.10779205771147563,-0.10448198114789839,-0.022536682408749686,-0.06573559396620038,-0.8352454146447301,-0.14666489354022838,1.8740557476867645e-17,0.1106711185751472,-0.11604180860738596,-0.06573559396620038,0.6277746924512362,-0.0754310725882873,0.281635410988176,-0.015037015863116577,0.2602010803012299,-0.3569392528948151,0.15242481523886522,-0.24930837363836164,-0.13870544454612557,0.2804676849502023,-0.5565947313344571,-0.08730010254029416,-0.015037015863116577,0.03976734291750413,0.7953397940731892,-0.03903365712942831,0.1314208352495486,0.2738965028360148,-0.07356859431324807,-0.07356859431324818,-0.10779205771147556,0.37672984714514773
