,Atalanta,Genoa,Inter,Juventus,Lazio,Lecce,Napoli,Piacenza,Udinese,Cagliari,Cremonese,Foggia,Milan,Parma,Reggiana,Roma,Sampdoria,Torino,,Bari,Brescia,Fiorentina,Padova,Vicenza,Bologna,Perugia,Verona,Empoli,Salernitana,Venezia,Reggina,Chievo,Como,Modena,Ancona,Siena,Palermo,Livorno,Messina,Ascoli,Treviso,Catania,Cesena,Novara,Pescara,Sassuolo,Frosinone,Carpi,Crotone,Benevento,Spal
0,0.12043021816964586,-0.06212596095447797,-0.7606541508325928,-1.2668456688681753,-0.6817171618321781,-0.02786047173211625,-0.9920934209926087,-0.1458420133280556,-0.10671717165457517,0.4300693973101181,-0.4679387321160545,-0.5803913131346663,0.062189770972686687,0.029050057249961455,-0.26241683399685567,-0.9366119844011656,0.20485946549125117,-0.3122858658897306,-0.0021970610338891104,0.8249852273104273,0.17419897384884794,-0.3407504531606272,-0.2968527571445179,-0.2036267766051268,0.1466711586549084,-0.13133687242475164,0.9008352731675913,0.2102540465690426,-0.13525708645957876,0.5584566581007497,-0.4470794787871588,0.022894701564613956,-0.3553609945445574,-0.4754351621403201,-0.33749719256544514,-0.19097002707135502,0.5220883471427732,0.3708488925000492,0.1637918113307411,-0.012295433001682178,-0.11867529816255028,1.0433296365527098,0.6105597825435766,0.20680778875988368,0.7247657405650256,0.19667520668009816,0.2860763148679263,0.048398971314358954,0.691860647620171,1.2725218384793413,0.7500889419503648
1,0.8350302206484124,0.37153929854947515,0.5238472422575586,0.6695947760246495,0.5516534844598073,0.6393620222247903,0.5279178772317311,0.36430933631279355,0.6056572274357772,0.5778862751213512,0.3460066180657664,-0.03946823587126554,1.053528512524391,0.6625250954430691,-0.04334715505492145,0.530647033976148,0.5389200702908041,0.5799616227130787,0.01166241342375951,0.38416704607561714,0.4450958789127487,0.7520631502068472,-0.07585801292349932,0.1344235083971112,0.48568912515916307,0.30143805146477703,0.6539302712064431,0.31863903622776923,0.24096577611313433,0.20775746852179952,0.42435002520908127,0.6013080138512908,0.0059226278348881905,0.06750524357490653,-0.23278786340738503,0.7225032405904509,0.30579459665208086,0.5243974505529242,0.001111357670811934,0.15868799442216178,0.13898498316760632,0.3631880485217495,0.46617275345588666,0.05070061016266228,0.25116137515468306,0.8517649836579911,-0.11084565950946641,0.12028700152506384,0.22610068392950125,0.13174980015146132,0.3654784853096394
2,-0.43727385903233607,0.3679086365987666,0.0643669858818047,0.37162615806003385,0.5921353739253828,-0.28176237504084073,-0.5526927982393761,-0.07314708831444378,0.8787882746821405,-0.17744599167749225,0.09118932192859862,-0.07522559080466891,-0.05266167788426724,-0.1533047791024385,-0.15276565136668946,-0.474402475501673,-0.44266915641925325,0.3154496944246279,0.006542355295357569,0.3718120964063157,0.008719146969734855,-0.11732162061240897,0.37722101802501645,-0.2257236174177223,0.9318842837271892,-0.488707941995114,-0.19707090403096145,-0.05214702774709424,-0.07385042727514336,-0.07372510451331617,-0.023038222720397853,-0.17179495901053388,-0.056302954522209715,-0.2863754395378429,0.00644090407652965,0.21179041258660616,0.03330471086147689,0.1507778547124423,-0.3805962199486256,-0.12597756370250196,-0.2610256676290053,-0.1099667293435587,-0.07408036650760534,-0.04334519213012258,0.059233142277152394,-0.02942407459294975,-0.008952179595769012,-0.07228463455063164,0.17959769643412404,-0.07406715239287047,-0.006994152942144964
3,0.24648777363301003,0.14323319403757948,-0.15404234414388693,0.11310103120369737,-0.7862770265859247,0.19124551611184384,0.2953777512046069,0.3299311945676416,0.39622430816324516,-0.3241393733157243,0.10945893477611554,0.027460637676600175,0.2601491173069825,-0.3688469268728053,0.007648375523076384,0.09788052189544263,0.21374478914466058,0.008917799794798158,-0.0032670255811642567,0.3344872288008312,0.23675828722869258,-0.4686587939437369,0.19368750050270958,0.3451223565596956,0.23417054070362953,-0.014919926556158617,0.3572497245211054,0.1537163496035263,0.4338233211085416,0.5060482411610482,0.29342385799245346,-0.5074854913063659,0.36447264413580743,0.04587927118536863,-0.21402792731312123,0.21813062516253995,0.14944938873058664,-0.5712557680789436,-0.202015942642199,-0.15555994308216023,-0.07924854276125798,0.1729808268654288,-0.23140897025997226,0.017077724400530788,-0.13041288308759746,-0.7598381780871803,-0.020585942192097233,0.005287903102546524,0.043603111388887235,-0.1419335588437754,-0.10021546532601762
4,0.11965600434881048,0.16805928049984115,0.13977127155417451,0.7991933065727417,-0.27548266760909124,-0.28532298761203195,-0.3319335304047358,-0.1516395332255119,-0.16395430787018864,-0.5034724903047193,-0.16547871646837567,-0.1520278038487992,0.7380728037898632,-0.10628169761811478,-0.12866750193540458,0.19219886369945033,-0.04710240316861974,-0.30902666380130916,0.0022758305511537402,-0.026265022411902577,-0.13998165495909115,0.12586852857294323,-0.13578518685072646,-0.14325458303894814,-0.4876527633008275,-0.254209708827652,0.22075270614001077,-0.2633743348126028,-0.09463691998000814,-0.10815725837021785,-0.19832010084958712,0.7386105982457254,-0.19148786030621237,-0.29231450020180816,-0.2988777020176516,-0.13375497084122764,-0.00801964620058566,-0.0037781881117322095,-0.2832020200781859,-0.10236761212837248,-0.08011867466535123,-0.23471033388360565,-0.11149271739372635,-0.03744284003929616,0.05331962399650099,-0.43845303023806526,-0.025972407869081206,-0.0042658780533156955,0.3997472423109156,0.20438685813952548,0.027668981454254615
5,0.626862005999949,0.8020183664506405,0.2525161071489978,-0.007088250933808164,0.41683612482724675,0.02423692580274005,-0.3062213361451188,-0.027149675243511848,-0.5451482371797228,-0.754075853958608,0.05083936771205264,0.03366994607895879,-0.20716143211965593,0.060895229576731186,0.03596468600779915,-0.3100226253177027,0.8006851700960682,-0.47126451145822085,-0.000311465928908025,0.0363907857230932,0.008195821693414408,0.009656140198342367,0.08914934883058816,-0.03411420303259617,0.2315114990756484,-0.02150322052764757,-0.02720415193144966,0.05763332908629695,-0.05599898779082561,-0.06382728785648299,0.0025844667880400287,-0.30048965079618956,0.005825652755969497,0.03169988937938686,0.1193541600712152,0.03106939940386843,0.031525621839291314,0.14366855680856944,0.102194629028831,0.05670608655926639,-0.004683880516510683,0.09919635569987396,0.06957075543514948,0.034429230601465605,0.02299015031347607,-0.06919896837654739,0.06424134330295778,0.0008468725831005904,-0.28625330124804055,-0.05803730984894664,-0.07947782282322369
6,-0.11618450502008647,0.2233831058978018,0.187451427042091,0.05764670226093471,-0.4158679600998922,-0.06608947787817432,0.07483853212243219,0.04216121759460112,-0.3000806164049008,-0.07362908260146685,0.028054558255314214,-0.03514201782427406,-0.8195991535318058,-0.1575114569811251,-0.01512826572234791,0.1947552846541765,0.011614254100716504,0.5033936017469148,0.00033786192134605886,0.26823454408329045,0.0759843688553216,1.0001153521993558,0.18499635681799045,-0.01327160308753427,-0.03591609850036156,-0.17200169960673573,-0.15658281225369042,0.027790396857707015,0.032238477094422895,0.1303790298013752,0.001667965747848641,0.18657184935271523,0.05083607357348812,-0.12422384992119198,-0.03443543495467085,0.10014382982280098,0.10072867278540872,-0.042850700268725825,-0.14925294314972695,-0.08964115617838478,-0.13005168747182974,0.08447105440180908,-0.04766568957006345,0.022296953353258615,0.07347869123567417,-0.2856570894742917,0.049682655350195885,-0.024363917178181843,-0.10480797353454245,0.12118849261753922,0.5417780845898961
7,0.20777893519114163,-0.3063052550864007,-0.878957629350784,0.2178932761836797,0.21909058993398178,0.09434233296517211,-0.19345984500252278,0.05889839870879632,-0.16575725370311462,0.38184584145715406,0.19856634082182625,0.13488066680158414,0.02364881052043031,0.06834140452732952,0.07823110739684776,-0.30878748517470506,0.2394382204427787,-0.005895979906233099,0.0012437665376659713,0.08273230931267654,0.08137662761448651,0.05107326820533797,0.27432622300315596,0.002646229697933172,0.1459980141491798,-0.006228379913900725,-0.2890015909927803,0.14793187712224973,-0.002465384103069106,-0.05671748175877578,0.1439024012807826,0.6933063278952809,0.10989605589351352,0.12393215678128647,0.2645333988172454,0.19546753707980594,-0.0031242815831532453,0.13380806580342416,0.08087819870825659,0.05659012717763446,-0.025685566495358022,0.05793308166272912,0.02914199654988338,0.006542722716922567,-0.03660288839901351,-0.7227991791198777,0.032387456288616334,-0.01725227743215825,-0.20626049093388468,0.005043297504747204,-0.1599674152322403
8,0.027882508377541804,-0.48696384903403195,-0.5793811516045176,0.4662928373530273,-0.019903392631532908,-0.007920979059022426,0.14337490205945952,-0.05937861546847023,-0.11579588388961898,-0.6659208554585034,-0.12772258184853996,-0.006305153840594244,-0.16024640526568493,0.0038299256924609277,0.0011932477661024167,-0.14470124285551644,-0.09187338932450324,0.22856304418688067,-0.0028474546227611037,-0.22669987452930707,-0.09381766303294234,0.3273240277360414,-0.19443906003525088,0.020007361157239622,0.5902038014236897,0.16474862226200113,0.6822301970811265,-0.023626653229162718,-0.027521042194838446,-0.014810919537143474,-0.07680754175379441,-0.1183864248458017,-0.03869206913398171,0.10124131107197551,0.04955521717673585,-0.22113059897224704,-0.11455393973504746,-0.1159208034530745,0.14765914849192485,0.03147571414016283,0.09486180502968597,-0.039367028424141685,0.0039196233016227655,-0.026059719219865402,-0.05657462537688987,0.2947436723313714,-0.034524027669579016,0.0007744124770362454,-0.09689926241470659,0.15180992486317685,-0.02505063822264391
9,-0.053514617969631265,0.2892598486589683,-0.5470811271202146,-0.16843535024799502,0.428932709400272,0.004597874061682325,-0.15274412522857989,-0.021740806311380225,0.6208970654708996,0.06961546241558647,-0.021283581059381385,0.029475713542005854,-0.14724085341797324,0.0912495302228637,0.05250375060309528,0.5659373288052494,0.08256407108553619,-0.3657696183738837,0.00020262370415631258,-0.15401584996002868,-0.034547795859984104,0.45518497239095734,-0.1058565565105243,-0.020098546752614934,-0.3295791835374497,0.11400065911903122,0.33991132062615714,-0.053889391880437426,-0.07113288512392035,-0.08207324468536542,-0.04584306138086271,-0.4351054521708102,-0.0585501435282515,0.030565811263275473,0.021847271139146703,-0.049700847961333554,-0.05231353714236314,0.05653813160673923,0.04043894279167452,0.01841171465489081,0.05455640914257061,-0.10671433925757753,0.014356079796586966,-0.012918265752346484,0.02522137992888306,-0.4292323982575365,-0.022631635065524205,0.00663635971849931,0.19352991521191545,-0.049158603223282846,0.1951988156253278
